Región 13,76308619,4,Cronologica Spa,Cronologica Spa,"San Antonio N° 378, Of. N° 609-A",Santiago,222470613,Otec,renerodriguez@cronologica.cl,,
Región 13,76276378,8,"Capacitación En Salud, Gerontología Y Rehabilitación Spa",Sagered Spa,Huerfanos 786-Depto. 1304,Santiago,26330228,Otec,otec.sagered@gmail.com,,
Región 13,76278988,4,Instituto De Capacitación Conocimiento Spa,Iconocimiento Spa,"Dr. Sotero Del Río N°541, Of. 422",Santiago,23070635,Otec,comercial@iconocimiento.com,,
Región 13,76045125,8,Instituto De Capacitación Empresarial De Chile Spa,Instituto Idech Spa,"Nataniel Cox Nº47, Of. 81",Santiago,225690798,Otec,director@idech.cl,,
Región 13,76234813,6,Centro De Capacitación Jjye Spa,Mincap Spa,"Estado N° 235, Of. N° 311",Santiago,25814525,Otec,jhugoleyton@hotmail.com,,
Región 13,76181088,K,Capdetrab Spa,Capdetrab Spa,Erasmo Escala N°2382 Of. H,Santiago,232251494,Otec,capdetrab@gmail.com,,
Región 13,76178471,4,Organismo Técnico De Capacitación Ingefisic Capacitación Spa,Ingefisic Capacitaciones,"Diagonal Paraguay 481 Of. 96, Santiago",Santiago,9838472,Otec,contacto@ingefisic.cl,,
Región 13,76148724,8,Gente Capacitación Spa,People Training Otec Spa,"Diagonal Paraguay 481, Of. 88",Santiago,24428718,Otec,mvergara@peopletraining.cl,,
Región 13,76125573,8,Gestión Del Conocimiento Capacitación Spa,Gecocap Spa,"Compañía 1390, Of. 310",Santiago,26569619,Otec,carlosrudloff.gecocap@vtr.net,,
Región 13,76081882,8,Capacitación Otec Spa,Capacitacción,"Alameda 474, Dpto. 501",Santiago,226388563,Otec,admin@capacitaccion.cl,,
Región 13,76457700,0,Otec Dhg Desarrollo De Habilidades Para La Gestion Spa,Dhg Spa,Huerfanos 1160,Santiago,29463958,Otec,erojas@otec-dhg.cl,,
Región 13,76367569,6,Capacitaciones Viesco Spa,Capacitaciones Viesco Spa,Carlos Edward  N° 1264,Santiago,225218687,Otec,jsilva@seguridadviesco.cl, capacitaciones@seguridadviesco.cl,
Región 13,76362555,9,Otec Desafio Levantemos Chile Spa,Otec Dlch S.P.A.,"Lastarria N° 104, Local 5",Santiago,26330073,Otec,otecdesafio@desafiochile.cl,,
Región 13,76467308,5,Organismo Técnico De Capacitación Valora Spa,Valora Spa,"Sazie N° 1761, Of. C",Santiago,23025250,Otec,contacto@otecvalora.cl,,
Región 13,76090368,K,Organismo Técnico Capacitador Prodetec Spa,Prodetec Spa,"Huérfanos N° 1055, Of. N° 506",Santiago,26711003,Otec,prodetec@prodetec.cl,,
Región 13,76215537,0,Cerebrum Chile Spa,"Centro Iberoamericano De Neurociencias,",Huerfanos 835-Oficina N°804,Santiago,26648835,Otec,infochile@cerebrum.la,,
Región 13,76240064,2,Centro De Estudios Tributarios Y Sociales De La Asociación De Fiscalizadores Del Servicio De Impuestos Internos De Chile Spa,Cets Afiich,"Teatinos N° 251, Of. 308",Santiago,224176206,Otec,cets@afiich.cl,,
Región 13,76241883,5,Saber Digital Spa,Saberd Ltda.- Sdigital Spa,"Calle Nataniel Cox N° 31, Of. N° 98",Santiago,229330901,Otec,otec@saber-digital.cl, agutierrez@saber-digital.cl,
Región 13,76130549,2,Instituto De Gestión Del Transporte Spa,Igt Spa.,Santo Domingo N° 979 3° Piso,Santiago,22470636,Otec,gonzalo.valdebenito@igtchile.cl,,
Región 13,65098054,9,Asociación De Capacitación Armamater,Armamater,Fadre Orellana 1340,Santiago,25442196,Otec,miguel.morales@armamater.cl,armamater@tie.cl,
Región 13,69070100,6,Ilustre Municipalidad De Santiago,I Municipalidad De Santiago,Monjitas 755 Piso 3,Santiago,3867508,Otec,otec@munistgo.cl,,
Región 13,76216238,5,Servicios De Capacitación Herrera Porzio & Asociados S.A.,Ipc Porzio Training Group S.A:,Av. Libertadodo Bdo. Ohiggins N° 980 Of.504,Santiago,6641541,Otec,mherrera@icpporzio.cl,,
Región 13,76112104,9,D-Lega Capacitación S.A.,D-Lega Capacitación S.A.,Perez Valenzuela 1686 Of. 48,Santiago,22641095,Otec,capacitacion@d-lega.cl,,
Región 13,76595096,1,Miguel Angel Salas Salinas Capacitaciones Eirl,Capgroup Eirl,Dr Sotero Del Rio 465 Oficina 24,Santiago,229581170,Otec,artium.cap@gmail.com,,
Región 13,76589265,1,Paula Veronica Santana Molina Capacitacion E.I.R.L,Creer Capacitacion E.I.R.L,Avda Francia 01161,Santiago,225594350,Otec,info@creer.cl,,
Región 13,76268368,7,"Centro De Capacitación, Belleza Y Estetica Noemi Cabello Urzua E.I.R.L.",Fantasy Nails E.I.R.L.,"Compañia 1068, Of. 300",Santiago,226734871,Otec,info@fantasynails.cl,fantasynails@hotmail.com,
Región 13,76562081,3,Otec Escuela Del Electricista Ana Muñoz Mena E.I.R.L.,Oede E.I.R.L.,"Bandera N° 883, Of. 211",Santiago,227052190,Otec,contacto@escueladelelectricista.cl,anizam11@escueladelelectr,
Región 13,76486624,K,Rodrigo Valladares E.I.R.L.,Desarrollo Social Chile E.I.R.L.,"Mac-Iver N| 484, Of. N°125",Santiago,32238365,Otec,otecdesarrollosocialchile@gmail.com,,
Región 13,76432444,7,Paula Escobar Capacitación E.I.R.L.,Otexman Capacitación E.I.R.L.,"Bombero Salas N° 1369, Of. N° 202",Santiago,22671226,Otec,contacto@otexman.cl,paylalta@yahoo.com,
Región 13,76457258,0,Capacitacion Y Entrenamiento Moises Marcelo Alvayay Segura E.I.Rl,Mas Capacitacion Y Entrenamiento E.I.R.L,Erasmo Escala 2382,Santiago,26823216,Otec,msanchez@mas-avc.cl,,
Región 13,76373248,7,Daniel Alejandro Piña Cortes Servicios De Capacitación E.I.R.L.,Capacitación Active Global Work E.I.R.L.,"Alameda Bdo. Ohiggins N° 2831, Depto. N° 46",Santiago,26817956,Otec,danielpina@agw.cl,,
Región 13,76329895,7,Organismo Técnico De Capacitación Learning Class Christian André Almizry Botel Empresa Individual De Responsabilidad Limitada ,Otec Learning Class E.I.R.L.,"Huerfanos 1055, Oficina 705",Santiago,26710762,Otec,c.almizry@learningclass.cl,,
Región 13,76345073,2,Servicios De Capacitación Macarena Paz Verdugo Bosnic E.I.R.L.,Más Valor  Capacitación E.I.R.L.,"Huérfanos N° 886, Of.  N° 1108",Santiago,26390639,Otec,info@mvcapacitacion.cl,,
Región 13,76207263,7,Elsa Berta Hernandez Chamorro Capacitación E.I.R.L.,Creacción Capacitación E.I.R.L.,"Avda. Bernardo O'Higgins Nº3155, Dpto. C",Santiago,27016965,Otec,eherna@gmail.com,,
Región 13,76060784,3,Centro De Formación Laboral Rommy Andrea Araya Olave E.I.R.L.,Cfl  Capacitación,"Tucapel Jimenez Nº40, Of.32 Piso 3",Santiago,226964506,Mixto,contacto@cflcapacitacion.cl,,
Región 13,76250554,1,"Capacitación Integral En Desarrollo Laboral, Eliana Abarca Garate E.I.R.L.",Ca&De Capacitación Integral,"Matias Cousiño N° 150, Of. 641",Santiago,226390285,Otec,info@caydecapacitacionintegral.cl,,
Región 13,76070526,8,Alejandro Pizarro Servicios De Capacitación E.I.R.L.,,"Nataniel Cox N° 370, Of. N° 302",Santiago,232026421,Otec,info@aplcapacitacion.cl,apizarro@apoyapyme.com,
Región 13,76216033,1,Innova Capacitación Georgina Del Carmen Latorre Adasme E.I.R.L.,Innova Capa. Georgina Del Carmen Latorre,Moneda N° 973 Of. N° 728,Santiago,26382238,Otec,innovaotec2012@gmail.com,gerencia@innovatecltda.cl,
Región 13,76143101,3,Capacitación Y Gestión Pro-Otec Cristian Cesar Nifure Bahamondes E.I.R.L.,Pro -Otec E.I.R.L.,"Pasaje República N° 3, Of. E",Santiago,26887251,Otec,cnifure@pro-otec-capacitacion.cl,oprearciones@pro-oteccapaci,
Región 13,76053302,5,Angelica Gachón Mariño Servicios De Capacitación E.I.R.L.,Refuerza Capacitación,Compañía N° 1068.. Ofic. 505,Santiago,226963488,Otec,angelicagachon@yahoo.com, angelica.gachon@refuerzacapacitaci,
Región 13,76091273,5,Servicios De Capacitación Patricia Aguilar Acevedo E.I.R.L.,Procap E.I.R.L.,Nueva San Martin 1520 Of. 317-A,Santiago,27099736,Otec,"p,aguilar@capacitacionesprocap.cl",,
Región 13,76090485,6,Sergio Octavio Godoy Larrondo Capacitacion E.I.R.L,Ciudadcapacitacion Eirl,Virginia Opazao 34,Santiago,226972778,Otec,ciudadcapacitacion@ciudadcapacitacion.cl,,
Región 13,76011898,2,Hernan Cancino Tapia Capacitacion E.I.R.L.,Qec Capacitación E.I.R.L.,"Phillips 15, Piso 4, Of.G",Santiago,29445151,Otec,info@qec.cl,,
Región 13,76867300,4,Pedro Pablo Gallardo Vásquez Capacitaciones E.I.R.L.,Descomp E.I.R.L.,"Ahumada 11, Of. 209",Santiago,8974773,Otec,pedrogallardo@descomp.cl , pedro@descomp.cl,
Región 13,52001609,0,Capacitación Pooja Vijay Mansukhani Empresa Individual De Responsabilidad Limitada,Capacitación English Track E.I.R.L.,Unión Americana Nº30,Santiago,6891976,Otec,englishtrack@vtr.net,,
Región 13,52001677,5,"Capacitación Y Colocación Laboral Agroindustrial, Olave Vera Sandra De Lourde E.I.R.L.",Arando Esperanza E.I.R.L,"Avda. Paseo Bulnes 216, Of. 805",Santiago,227103233,Otec,sandraolave@arandoesperanza.cl,,
Región 13,52000321,5,Capacitación René Rodríguez E.I.R.L,Capacitación Trainee E.I.R.L.,"General Del Canto Nº 112, Oficina 203",Santiago,226819751,Otec,rene.rodriguez@trainee.cl,,
Región 13,76634840,8,Servicios De Capacitación Continua Ergan Flores E.I.R.L,Continua Capacitación E.I. R.L.,"Agustinas  1442, Of. 501, Torre B",Santiago,2471453,Otec,rodrigo.flores@continua.cl,,
Región 13,76917450,8,Capacitación Para Trabajadores José Manuel Videla Villalobos Empresa Individual De Responsabilidad Limitada,Desarrollo Laboral Eirl,Arauco Nº 202,Santiago,25565617,Otec,desarrollolaboral2008@gmail.com,,
Región 13,76453160,4,Jorge L. Bravo C. Prestación De Capacitación E.I.R.L.,Jorge Bravo - Capacitación - Chile,Dr. Sotero Del Rio 508 Of. 413,Santiago,6621120,Otec,jorge.bravo.chile@gmail.com,,
Región 13,76861390,7,"Beatriz Salinas López, Capacitación Empresa Individual De Responsabilidad Limitada",Apsa Capacitación E.I.R.L.,Paseo Bulnes  N° 216 Of. 601,Santiago,226874058,Otec,contacto@apsacapacitacion.cl,,
Región 13,76252318,3,Organismo Tecnico De Capacitacion Janittza Alexandra Cortez Cid E.I.R.L,Otecmine E.I.R.L,Dr. Eduardo Cruz Coke Nº 372,Santiago,226873865,Otec,jcortez@otecmine.cl,,
Región 13,61702000,9,Servicio Nacional De Geología Y Minería,Sernageomin,"Calle Santa Lucía Nº 360, Piso 2",Santiago,24825600,Otec,evelyn.puentes@sernageomin.cl,,
Región 13,76198412,8,Umpierrez Capacitacion Limitada,Entribu Capacitación,"Bajadoz Nº100, Of. 1014",Santiago,22126924,Otec,liliumpierrez@gmail.com,,
Región 13,76242162,3,Capacitación Y Desarrollo Asistecap Limitada,Asistecap Ltda.,Padre Diego Rosales Nº1661,Santiago,26888588,Otec,asistecapltada@gmail.com,,
Región 13,76009418,8,Centro De Formación Integral Capacitaciones Limitada,Ceficap Ltda.,Erasmo Escala Nº 2281,Santiago,226972891,Otec,mauricio.alfaro@ceficap.cl,,
Región 13,76113109,5,Servicios De Capacitación Desarrollo Laboral Limitada,Soporte Laboral Capacitación,"Paseo Bulnes Nº107, Of. 63",Santiago,26952934,Otec,contacto@soportelaboral.cl,,
Región 13,76112811,6,Escuela De Estudios Administrativos Edea Limitada,Edea Limitada,"Diagonal Paraguay Nº474, Of N°61",Santiago,26393406,Otec,cmontero@adactiva.cl , smendienta@adactiva.cl,
Región 13,76051462,4,Centro De Estudio Y Capacitación Serbima Limitada,Serbicap Ltda,Avda. Ejército Libertador N° 207,Santiago,226567782,Otec,lautaro.gajardo@serbicap.cl , marcia.perez@serbicap.cl,
Región 13,76546080,8,C.L.B. Capacitación Limitada,C.L.B.  Capacitación,"Paseo Phillips 16 Of. X, Piso 4",Santiago,225971190,Otec,capacitacion@clbconsultores.cl,,
Región 13,76717230,3,Escuela De Idiomas Be Well Limitada,Tronwell Downtown Ltda.,Santa  Lucia 160,Santiago,25979400,Otec,downtown@tronwell.com,,
Región 13,76665220,4,"Capacitación Y Formación, Horacio Dollenz Limitada",Dollenz Formación,Fanor Velasco Nº 16,Santiago,23800500,Mixto,dollenz@dollenzconsultores.cl,hdollenz@dollenzconsultores.cl,
Región 13,78000650,1,De Laire Y Asociados Capacitación Limitada,De Laire Y Asociados Capacitación Ltda.,"Huérfanos Nº 1117, Of. 1020",Santiago,2471774,Otec,evogt@delaire.cl,,
Región 13,76069500,9,Capacitación Santa Rosa Limitada,Santa Rosa Limitada,"Santa Rosa  Nº373, Of. 2",Santiago,26333160,Otec,info@capacitacionsantarosa.cl,,
Región 13,78702720,2,Escuela De Capacitación De Servicios Limitada,Ecas Ltda,Angamos Nº 289,Santiago,222221035,Otec,ecasltda@gmail.com , ecasltda@hotmail.com,
Región 13,78060840,4,Promondo Capacitación Ltda.,Promondo Ltda.,Santa Rosa 79 Of.85,Santiago,226355565,Otec,hmiles@promondo.cl,,
Región 13,78816460,2,A.I.C.C. Computación Limitada,A.I.C.C. Ltda.,"Huérfanos N°725, Of. N° 7",Santiago,26648485,Otec,info@aicc.cl,,
Región 13,76603810,7,Nexsis Servicios De Capacitación Limitada,Nexsis Capacitación Limitada,"Ahumada N° 236, Of. 916",Santiago,226572978,Otec,capacitacion@nexcap.cl : cnunez@nexsis.cl,,
Región 13,77030400,8,Instituto De Capacitacion Laboral Tecnomaq Limitada,Tecnomaq Ltda.,"Tenderini Nº 85,  Of. 39",Santiago,6394176,Otec,tecnomaq@manquehue.net,,
Región 13,86183700,9,Icel Limitada,Icel Ltda.,Dieciocho N° 145,Santiago,24399900,Mixto,capacitacion@icel.cl,,
Región 13,78214450,2,"Sociedad De Adiestramiento, Formación, Entrenamiento Y Capacitación Ocupacional Limitada",Afecap Ltda.,"Cienfuegos Nº 92, Oficina 3",Santiago,226713312,Otec,afecap@yahoo.com,,
Región 13,87873800,4,Centro De Capacitación Y  Estudios Savia Limitada,Savia,Santa Monica Nº 2338-B,Santiago,26710818,Otec,savialtda@yahoo.com,,
Región 13,76220242,5,Promake Sociedad Anónima,Promake S.A.,Berta Fernández Nº 1966,Santiago,225566764,Otec,info@promake.cl,,
Región 13,76176322,9,Cege Learning S.A.,Cege Learning S.A.,Valentin Letelier N° 1373 Of.301,Santiago,226710722,Otec,info@cegelearning.cl,nsaavedra@cegelearning.cl,
Región 13,76047385,5,Inmobiliaria E Inversiones Santelices Escala S.A:,Instituto Gamma,Alameda N° 1488,Santiago,26723333,Otec,cdiaz@cftgamma.cl ,cdiaz@institutogamma.cl,
Región 13,76095384,9,Learning Chile S.A.,Learning Group S.A.,"Amunátegui Nº72, Piso 2",Santiago,9838471,Otec,cursos@learningchile.cl,,
Región 13,76047741,9,La Araucana Educa S.A.,La Araucana Educa S.A.,Avda. Ejército Nº 193,Santiago,224271023,Otec,cgonzalez@laaraucana.cl,,
Región 13,76007002,5,Centro De Transferencia Tecnológica Spa,Ctt Spa,"Agustinas 1022,  Of 510",Santiago,26963863,Otec,ctt@ctt.cl,,
Región 13,96628570,2,Centro De Capacitación Y Desarrollo Social S.A.,Cades S.A.,"Huérfanos 1160, Of. 809",Santiago,26725518,Otec,cades@cadeschile.cl,,
Región 13,99530360,4,Centro De Capacitación De Competencias Profesionales Y Estratégicas S.A.,Rexzer Chile S.A.,El Trovador 4280 Of.1002,Santiago,23425122,Otec,ventas@transglobal.tie.cl,,
Región 13,76626110,8,Centro Latinoamericano De Desarrollo Empresarial Celade S.A.,Celade S.A. O Celade Capacitación S.A.,"San Antonio 486, Of. 184",Santiago,4807944,Otec,rene.calderon@celade.cl,,
Región 13,96847590,8,Sela S. A.,Sela S.A.,Avenida Ejercito N° 193,Santiago,-310332,Ent. Niv. Est.,acortes@laaraucana.cl,,
Región 13,78230020,2,Iplacex S.A.,Iplacex S.A.,Compañia N° 2015,Santiago,24812664,Otec,julio.sanchez@iplacex.cl,,
Región 13,76012673,K,Maceotec S. A.,Mace S. A.,"La Concepcion N° 81, Of. 1703",Santiago,232238479,Otec,gabriel.fernandez@maceotec.cl,,
Región 13,76087875,8,Capacitacion Integral Educa Chile S.A.,Cinech,"Huérfanos 886, Oficina 926                       ",Santiago,226884338,Otec,contacto@cinech.cl,,
Región 13,99538950,9,Central Servicios Sociedad Anónima,Central Servicios S.A. Y/O Servicios Emp,Lord Cochrane Nº 417,Santiago,225826242,Otec,centralservicios@ucentral.cl , rosa.villagra@ucentral.cl,
Región 13,96649940,0,Proqualitas Chile S.A.,,"Merced Nº280, Piso 9",Santiago,6333951,Otec,paula.sepulveda@proqualitas.com,,
Región 13,76517360,4,Indep S.A.,,Dieciocho Nº 121,Santiago,6958269,Otec,dirindep@indep.cl,,
Región 13,76485420,9,Instituto Chileno Británico De Cultura Capacitación S.A.,,Santa Lucia N° 124,Santiago,224132015,Otec,rvalenzuela@britanico.cl,,
Región 13,76346460,1,Asesorías Y Proyectos San Jorge Sociedad Anónima,Igt Chile S.A.,Corte Suprema Nº 195,Santiago,226883766,Otec,gerencia@igtchile.cl,,
Región 13,78072130,8,Servicios Educacionales Sonda,Sonda Educación S. A. O New Horizons,Teatinos 550,Santiago,26576300,Otec,contacto@sondatraining.com,,
Región 13,77797160,3,Global Solution Consultores S.A.,Global Education  Group,"Merced  Nº  838 - A, Of. 32",Santiago,26980154,Otec,info@globalsolution.cl,,
Región 13,96750030,5,Capacitación  Integral Sociedad Anónima,Cisam S.A.,"Paseo Bulnes 139, Of. 48",Santiago,3750857,Otec,info@cisam.cl,,
Región 13,76469730,8,Instituto Panamericano De Seguridad S.A.,Ipas,"Diagonal Paraguay 481, Of. 124",Santiago,224428972,Otec,comercial@institutoipas.com , ajelcic@institutoipas.com,
Región 13,76178727,6,Instituto De Gestión Del Transporte S.A.,Igt Chile S.A.,"Santo Domingo N°979, Piso6",Santiago,226883564,Otec,info@igtchile.cl,,
Región 13,76240716,7,Sociedad De Servicios De Capacitación Limitada.,Sosercap Ltda.,"Agustinas 853, Of. 915",Santiago,232013640,Otec,contacto@sosercap.cl,,
Región 13,76613104,2,Pro Partner Capacitaciones Limitada,Pro Partner Ltda,Serrano 73 Local 409,Santiago,232220120,Otec,consultas@propartner.cl,,
Región 13,76594653,0,Escuela De Oficios Y Capacitacion Laboral Limitada,Eclab Ltda,Moneda 611 Of 52,Santiago,225008623,Otec,info@eclab.cl,,
Región 13,76558718,2,Organismo Tecnico De Capacitacion Aldana Y Matta Limitada,A Y G Capacitaciones,Providencia 1881 Of 507,Santiago,232207354,Otec,juanpablo@aygcoach.cl,,
Región 13,76652152,5,Capacitaciones Profesionales Elgueta Y Compañia Limitada,Capacitaciones Profesionales Salapaz Lim,Paseo Bulnes 120 Of 71,Santiago,226979914,Otec,info@salapaz.cl,,
Región 13,76557775,6,Chile Capacita Limitada,Chile Capacita Limitada,"Arturo Prat 1268, Local 002",Santiago,229640605,Otec,seminarioboleca@boletindeltrabajo.cl,,
Región 13,76533395,4,Organismo  Tecnico De Capacitacion Masterprev Limitada,Otec Masterprev Ltda.,"Av. Independencia  N° 2077, Of. 309",Santiago,229436362,Otec,contactomasterprev@oscl.cl,,
Región 13,76439009,1,Transversal Capacitaciones Limitada,Transversal Otec Ltda,Alameda 1302 Of 50,Santiago,224814666,Otec,oscar.carrasco@transversal-otec.cl,,
Región 13,76657322,3,Bordeazul Capacitaciones Limitada,Bordeazul Capacitaciones Ltda.,"Nueva San Martín 1490, Of. 1010",Santiago,226712886,Otec,contacto@bordeazul.com,adolfo@bordeazul.cl,
Región 13,76603824,7,Tacora Capacitacion Limitada,Tacora Ltda,Santa Teresa 0173,Santiago,229046149,Otec,daniel.fuentes@tacora.cl,,
Región 13,76624692,3,Organismo Técnico De Capacitación Infocus Limitada,Infocus Limitada,San Alfonso  1219,Santiago,23020443,Otec,contacto@infocusconsultores.cl,,
Región 13,77678270,K,Servicios De Capacitación Ser-Cap Limitada,Sercap  Ltda.,Serrano Nº 73 Piso 611,Santiago,232220172,Otec,contacto@sercapeduca.cl,,
Región 13,76579586,9,Clarke Capacitaciones Limitada,Clarke Capacitaciones Ltda.,"Serrano 76, Of. 706",Santiago,232169481,Otec,contacto@clarke.capacitaciones.cl,joseclarkes@partners.cl,
Región 13,78117970,1,Instituto De Capacitación Sanitaria De Chile Limitada.,Incasach Ltda.,"Ahumada 254, Of. 809",Santiago,229461775,Otec,incasach@gmail.com,,
Región 13,76618464,2,Escuela Nacional De Oficios Limitada,Enof Ltda,Subercaseaux 69 Dpto 304,Santiago,226329835,Otec,contacto@escuelanacionaldeoficios.cl,,
Región 13,76343198,3,Moove Capacitación Spa,Moove Capacitación Spa,"Avenida Alonso De Cordova N° 5870, Of. 1120",Santiago,232238359,Otec,contacto@moove.cl,,
Región 13,76619895,3,Desarrollo Nacional De Capacitación Limitada,Denacap Ltda.,"Diagonal Paraguay 481, Of. 106",Santiago,232220107,Otec,contacto@denacap.cl,seleccionalvaradoh@gmail.com,
Región 13,76549828,7,Otec Capacitación Organizacional Y Oficios Limitada,Otec Rayun Limitada,Simon Bolivar 1855,Santiago,222051766,Otec,contacto@otecrayun.cl,,
Región 13,76490867,8,Expertise Limitada,Expertise Ltda,Santa Lucia 150 Piso 5,Santiago,27978411,Otec,contacto@expertise.cl,,
Región 13,77420010,K,Capacitación Clínicos Mater Dei Limitada,Capacitacion Clínicos Mater Dei,"Agustinas Nº 1022, Of. 529",Santiago,226963831,Otec,capacitacion@materdei.cl,,
Región 13,76489598,3,Capacitaciones Rockstars Limitada,Rockstars Ltda,Santa Rosa 25 Dpto 33,Santiago,224568577,Otec,esteban.rks@gmail.com,,
Región 13,76026177,7,Relcap Limitada,Relcap,Teatinos 371 Of 507,Santiago,223783087,Otec,contacto@relcap.cl,,
Región 13,78202880,4,Centro De Desarrollo E Investigaciones Sociales Cedeisol Limitada,Cedeisol Ltda,Agustinas 853 Dpto 619,Santiago,226643846,Mixto,ceciliasagredo@gmail.com,,
Región 13,76436335,3,Cea Capacitacion Limitada,Cea Otec Ltda,Monjitas 527,Santiago,24567936,Otec,gerencia@ceacapacitacion.cl,,
Región 13,76538646,2,Organismo Técnico De Capacitación  Capacitaré Limitada,Otec Capacitare Limitada,General González Balcarce 2069,Santiago,222456829,Otec,hcavada@capacitare.cl,,
Región 13,76571149,5,Servicios De Capacitación Consult Limitada,Consult Capacitaciones Ltda,San Antonio 31 Of. 503,Santiago,97376541,Otec,info@consultcap.cl,,
Región 13,76601231,0,Redes Capacitacion Limitada,Redescapacitacion Ltda,Padre Miguel De Olivares 1492 Of 3,Santiago,232181672,Otec,otec@redescapacitacion.cl,,
Región 13,76517847,9,Ateneos Centro De Capacitación Técnica Limitada,Ateneos Centro De Capacitación Técnica L,"Matías Cousiño 150, Of. 420",Santiago,232243391,Otec,contacto@ATENEOSCAPACITACION.CL,jsotomayor@ateneoscapacitaci,
Región 13,76579451,K,Prime Capacitaciones Limitada,Agroprime Otec Ltda,Av Del Valle Sur 662 Of 100,Santiago,227539100,Otec,ccelis@agroprime.com,,
Región 13,76432014,K,Reddo Capacitación Limitada,Reddo Ltda.,"Moneda N° 1137, Of. 74",Santiago,225858378,Otec,glopez@reddo.cl,info@reddo.cl,
Región 13,76483672,3,Otec Circo Del Mundo Limitada,Circo Del Mundo,"Bandera N° 566, Of. 82",Santiago,226966371,Otec,contactoelcircodelmundo@gmail.com,carolina.osses@elcirodelmu,
Región 13,76381958,2,Servicio Nacional De Capacitación Sernacap Limitada,Sernacap Ltda.,"Doctor Sotoro Del Rio N° 470, Of. 42",Santiago,223007003,Otec,contacto@sernacap.cl, capacitacionesmpd@gmail.com,
Región 13,76353152,K,Servicios De Capacitación Edutecmin Limitada,Edutecmin Ltda.,"Sierra Bella 1231, Of. 4b",Santiago,223721147,Otec,otec@edutecmin.cl,marco.araya@edutecmin.cl,
Región 13,76141698,7,Energia Y Deporte Limitada,Energia Y Deporte Limitada,"Huerfanos  N° 786, Of. 1304",Santiago,232083775,Otec,otecenergiaydeporte@gmail.com,,
Región 13,76416824,0,Otec Instituto Para El Desarrollo Integral De Las Competencias Laborales Limitada.,Otec Idicl Ltda.,"Huérfanos 1147, Of. 641",Santiago,226731921,Otec,jastudillo@betterpeoples.org,,
Región 13,76077874,5,Servicios De Capacitación Tecnipro Limitada,Tecnipro Ltda.,"Sto. Domingo N° 1160, Of.901, Piso 9",Santiago,26964229,Otec,jortizleiva@gmail.com,,
Región 13,76547256,3,Futuro K-Paz Limitada,Futuro K-Paz Consulting Limitada,"Marcoleta 572, Of. 8",Santiago,26326804,Otec,futurokpaz.coordinacion@gmail.com,,
Región 13,76492747,8,Didactica Capacitación  Limitada,Didactica Capacitación Ltda.,"Diagonal Pasaje Matte N° 956, Of.402",Santiago,26394204,Otec,info@didacticacapacitacion.cl,didacticacapacitación@yahoo.co,
Región 13,76528154,7,Capacitaciones Empoderate Ahora Limitada,Empoderate Ahora Ltda.,"Huerfanos 1373, Of. 904",Santiago,28001806,Otec,info@empoderateahora.cl,iguajardo@empoderateahira.cl,
Región 13,76554964,7,Pizarro Y Calderon Capacitaciones Limitada,Sovering Capacitaciones Ltda,"Sierra Bella 1231, Of. 7",Santiago,25544371,Otec,guillermo.pizarro@soveringcapacitaciones.cl,patricio.caldero,
Región 13,76328656,8,Blomfield English Intitute Limitada,Blomfield English,"San Atonio 385, Of. 301",Santiago,223529050,Otec,ben.blomfield@bloomfieldenglish.cl,,
Región 13,76441878,6,Máscap Limitada,,"Valentín Letelier N° 1373, Depto.809-B Of.2",Santiago,24332203,Otec,mascapchile@gmail.com,administracion@mascap.cl,
Región 13,76458226,8,Servicios De Civismo Y Formación Integral Limitada,"Educación Cívica Limitada, O Educación C","Bombero Adolfo Ossa 1010, Of. 620",Santiago,232243230,Otec,contacto@educacioncivica.cl,jduran@educacioncivica.cl,
Región 13,76142431,9,Organismo Técnico De Capacitación Hidalgo E Hidalgo Limitada,Amautas Capacitación Ltda.,Gorbea 2381,Santiago,226893436,Otec,claubelmonte@gmail.com,,
Región 13,76189726,8,Escuela Europea De Capacitación Limitada,Centro De Capacitación Profesional Escue,Santa Lucia N° 344- Of. 22,Santiago,26321376,Otec,otec@123aprende.com,,
Región 13,76550665,4,Centro De Capacitación Vagafe Limitada,Vgafe Capacitaciones Ltda.,"Nataniel Cox 47, Piso 2",Santiago,26978057,Otec,contacto@vagafecapacitaciones.cl,jvalenzuela@vagafecapacitac,
Región 13,76056581,4,Marcela Del Pilar Espinoza Alvarez Capacitación E.I.R.L.,Rypa Capacitación E.I.R.L.,Matilde Salamanca Nº 640,Santiago,228485225,Otec,informaciones@rypa.cl,,
Región 13,76525936,3,Servicios De Capacitacion V&P Gestion Limitda,V&P Gestion Ltda,Doctor Sotero Del Rio 508 Of 613,Santiago,32242028,Otec,contacto@vpgestion.cl,,
Región 13,76521748,2,Glg Capacitaciones Spa,Glg Capacitaciones Spa,"Nataniel Cox 47, Íso 2",Santiago,26963609,Otec,glgcpacitaciones@gmail.com,,
Región 13,76525771,9,Servicios De Capacitación Emergit Limitada,Emergit Ltda.,"Bandera 566, Of. 76",Santiago,32211389,Mixto,contacto@emergit.cl,,
Región 13,76293341,1,Servicios De Capacitación Capidea Limitada,Doble-K Limitada,"Agustinas Nº 853, Oficina 423",Santiago,229550562,Otec,capacitaciones@doblek.cl,,
